channel,coefficient,std_err,effect_size,t_statistic,p_value,p_corrected,significant,converged,method_used,marker,formula,z_scored,fdr_alpha,fdr_method
CPz,-0.739730595085177,0.27096896071519655,-2.7299458695664964,-2.7299458695664964,0.006334472563443309,0.03902282013131562,True,True,lbfgs,n1,mean ~ onoff_label,False,0.05,indep
Cz,-0.6414819044299903,0.2923433513008189,-2.1942756747353243,-2.1942756747353243,0.028215597114655433,0.0722319286135179,False,True,lbfgs,n1,mean ~ onoff_label,False,0.05,indep
F1,-0.6857124926328019,0.2991239458655516,-2.292402537846341,-2.292402537846341,0.02188242572065228,0.06089022809224982,False,True,lbfgs,n1,mean ~ onoff_label,False,0.05,indep
F2,-0.6082984722492303,0.2915243184189959,-2.086613135906377,-2.086613135906377,0.036923118913175165,0.07653907025180424,False,True,lbfgs,n1,mean ~ onoff_label,False,0.05,indep
F3,-0.5282648672970888,0.2941782420368579,-1.7957305871414582,-1.7957305871414582,0.07253737482653408,0.10092156497604741,False,True,lbfgs,n1,mean ~ onoff_label,False,0.05,indep
F4,-0.7267335856301027,0.2977436320522415,-2.4408031185116714,-2.4408031185116714,0.014654641728437409,0.05547494218266779,False,True,lbfgs,n1,mean ~ onoff_label,False,0.05,indep
F5,-0.750351422873336,0.2788663545045492,-2.6907205216866537,-2.6907205216866537,0.007129789616539943,0.03902282013131562,True,True,lbfgs,n1,mean ~ onoff_label,False,0.05,indep
F6,-0.4845257777779843,0.21868606179621958,-2.2156225860863725,-2.2156225860863725,0.026717360694087873,0.07124629518423432,False,True,nm,n1,mean ~ onoff_label,False,0.05,indep
F7,-0.6887470568705236,0.20322075308467077,-3.389157093535428,-3.389157093535428,0.0007010783355618367,0.027197161114567336,True,True,lbfgs,n1,mean ~ onoff_label,False,0.05,indep
F8,-0.6226276688834433,0.19840208238700138,-3.1382113604480786,-3.1382113604480786,0.0016998225696604585,0.027197161114567336,True,False,nm,n1,mean ~ onoff_label,False,0.05,indep
FC1,-0.5712846389991104,0.28457142493325993,-2.0075263675300246,-2.0075263675300246,0.04469364595932311,0.0794553705943522,False,True,lbfgs,n1,mean ~ onoff_label,False,0.05,indep
FC2,-0.525707318909782,0.2784840122599031,-1.8877468571486635,-1.8877468571486635,0.05905994259610694,0.08790317037560103,False,True,lbfgs,n1,mean ~ onoff_label,False,0.05,indep
FC3,-0.5212050398945345,0.27342899549244715,-1.9061805751648295,-1.9061805751648295,0.05662678154788413,0.08790317037560103,False,True,lbfgs,n1,mean ~ onoff_label,False,0.05,indep
FC4,-0.5178060928457758,0.2551054071435289,-2.029773099064281,-2.029773099064281,0.04237960857931142,0.07749414140216945,False,True,lbfgs,n1,mean ~ onoff_label,False,0.05,indep
FC5,-0.5639113541036926,0.2702512294082017,-2.086619014975622,-2.086619014975622,0.03692258705383251,0.07653907025180424,False,True,lbfgs,n1,mean ~ onoff_label,False,0.05,indep
FC6,-0.6495007514408445,0.20323502491038212,-3.1958111143846706,-3.1958111143846706,0.0013943836282126248,0.027197161114567336,True,True,lbfgs,n1,mean ~ onoff_label,False,0.05,indep
FT10,-0.3481185336348026,0.20708999218823593,-1.6810012398782543,-1.6810012398782543,0.09276267373285912,0.12115941058985681,False,True,lbfgs,n1,mean ~ onoff_label,False,0.05,indep
FT7,-0.3738175346369374,0.19284902549086383,-1.9383947296878972,-1.9383947296878972,0.05257508293150511,0.0873602669553147,False,True,lbfgs,n1,mean ~ onoff_label,False,0.05,indep
FT8,-0.536524074505338,0.20608582657266244,-2.6034011335377714,-2.6034011335377714,0.009230388560448808,0.04544191291297875,True,True,lbfgs,n1,mean ~ onoff_label,False,0.05,indep
FT9,-0.47778648956790537,0.1959093222785072,-2.4388144678928447,-2.4388144678928447,0.014735531517271132,0.05547494218266779,False,True,lbfgs,n1,mean ~ onoff_label,False,0.05,indep
Fp1,-0.9216552500899506,0.27752099140555697,-3.3210289622491445,-3.3210289622491445,0.0008968623000404702,0.027197161114567336,True,False,nm,n1,mean ~ onoff_label,False,0.05,indep
Fp2,-0.5829621414884449,0.2532397778156476,-2.302016478283389,-2.302016478283389,0.02133424291936541,0.06089022809224982,False,True,lbfgs,n1,mean ~ onoff_label,False,0.05,indep
Fz,-0.5988528942241073,0.3043898053481432,-1.9673881440910101,-1.9673881440910101,0.049138480122241604,0.08499628994117467,False,True,lbfgs,n1,mean ~ onoff_label,False,0.05,indep
Iz,-0.08201390132352544,0.26662643390615487,-0.3075985382319297,-0.3075985382319297,0.7583878326361722,0.782851956269597,False,True,lbfgs,n1,mean ~ onoff_label,False,0.05,indep
O1,-0.49473101175757644,0.25593836583314294,-1.933008402812545,-1.933008402812545,0.05323516267589489,0.0873602669553147,False,True,lbfgs,n1,mean ~ onoff_label,False,0.05,indep
O2,-0.5448143371358409,0.19857807813535924,-2.7435774494930523,-2.7435774494930523,0.006077371015014223,0.03902282013131562,True,True,lbfgs,n1,mean ~ onoff_label,False,0.05,indep
Oz,-0.3515744112770501,0.18602968421070676,-1.889883395592065,-1.889883395592065,0.05877355672719691,0.08790317037560103,False,False,nm,n1,mean ~ onoff_label,False,0.05,indep
P1,-0.5210642363386662,0.2514842064248849,-2.0719561031133833,-2.0719561031133833,0.03826953512590212,0.07653907025180424,False,True,lbfgs,n1,mean ~ onoff_label,False,0.05,indep
P2,-0.5370819538859704,0.22675992162112701,-2.3685047606575416,-2.3685047606575416,0.017860150529839386,0.060160507047880035,False,True,lbfgs,n1,mean ~ onoff_label,False,0.05,indep
P3,-0.4120332387301414,0.23610252201722404,-1.745145436015643,-1.745145436015643,0.08095955628269688,0.10794607504359584,False,True,lbfgs,n1,mean ~ onoff_label,False,0.05,indep
P4,-0.6457292336104989,0.2156088473114155,-2.9949106526126794,-2.9949106526126794,0.002745252431892406,0.02928269260685233,True,True,lbfgs,n1,mean ~ onoff_label,False,0.05,indep
P5,-0.40808652081211855,0.21852160035514717,-1.8674882489826423,-1.8674882489826423,0.06183343630524868,0.08993954371672536,False,True,lbfgs,n1,mean ~ onoff_label,False,0.05,indep
P6,-0.46705847334413697,0.26253127449825653,-1.7790584159421308,-1.7790584159421308,0.07523018533864545,0.10244110343985763,False,True,lbfgs,n1,mean ~ onoff_label,False,0.05,indep
P7,-0.15353509272157656,0.2175940394359714,-0.7056033939144521,-0.7056033939144521,0.48043481306970337,0.5040627546960822,False,True,lbfgs,n1,mean ~ onoff_label,False,0.05,indep
P8,-0.2463344897607363,0.16893325406176582,-1.4581764326322089,-1.4581764326322089,0.1447919180480385,0.16547647776918686,False,False,nm,n1,mean ~ onoff_label,False,0.05,indep
PO3,-0.47776993770433834,0.25205277498529066,-1.89551548374034,-1.89551548374034,0.058024142384613384,0.08790317037560103,False,True,lbfgs,n1,mean ~ onoff_label,False,0.05,indep
PO4,-0.3349840696107406,0.21352705323501017,-1.5688132465447062,-1.5688132465447062,0.11669146090384928,0.1383009907008584,False,False,nm,n1,mean ~ onoff_label,False,0.05,indep
PO7,-0.2812287883099551,0.2929251540478073,-0.9600704631329025,-0.9600704631329025,0.3370197528358263,0.37188386519815314,False,True,lbfgs,n1,mean ~ onoff_label,False,0.05,indep
PO8,-0.40749247982206,0.2613612175724744,-1.559116090776031,-1.559116090776031,0.11896890588713195,0.138436545032299,False,True,lbfgs,n1,mean ~ onoff_label,False,0.05,indep
POz,-0.43718204584427495,0.2646935405724745,-1.6516536251649563,-1.6516536251649563,0.098605181503909,0.12621463232500352,False,True,lbfgs,n1,mean ~ onoff_label,False,0.05,indep
Pz,-0.6038553467751522,0.22311411607551634,-2.7064865163922134,-2.7064865163922134,0.006799934373082132,0.03902282013131562,True,False,nm,n1,mean ~ onoff_label,False,0.05,indep
T7,-0.2793199182626996,0.197388910112767,-1.4150740186119166,-1.4150740186119166,0.15704679499047142,0.17633324349807317,False,True,lbfgs,n1,mean ~ onoff_label,False,0.05,indep
T8,-0.4037824191872143,0.19018922835502824,-2.1230561934531296,-2.1230561934531296,0.03374914328524141,0.07653907025180424,False,False,nm,n1,mean ~ onoff_label,False,0.05,indep
TP10,-0.021548256706614467,0.12102922629377638,-0.17804176203118083,-0.17804176203118083,0.8586901782986438,0.8586901782986438,False,True,lbfgs,n1,mean ~ onoff_label,False,0.05,indep
TP7,-0.14692154516256298,0.17811032736530935,-0.8248906581437173,-0.8248906581437173,0.4094336704861544,0.4367292485185647,False,True,lbfgs,n1,mean ~ onoff_label,False,0.05,indep
TP8,-0.24087501054992297,0.27524475689522876,-0.875130241414958,-0.875130241414958,0.38150304408716673,0.4138338105352317,False,True,lbfgs,n1,mean ~ onoff_label,False,0.05,indep
TP9,0.021548256706614467,0.12102922629377638,0.17804176203118083,0.17804176203118083,0.8586901782986438,0.8586901782986438,False,True,lbfgs,n1,mean ~ onoff_label,False,0.05,indep
